Company,Location,Date,Time,Rocket,Mission,RocketStatus,Price,MissionStatus
NASA,"LC-39A, Kennedy Space Center, Florida, USA",15-07-2009,22:03:00,Space Shuttle Endeavour,STS-127,Retired,450.0,Success
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",21-07-2009,3:57:00,Cosmos-3M (11K65M),Cosmos 2454,Retired,36.57038461538461,Success
Kosmotras,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",29-07-2009,18:46:00,Dnepr,DubaiSat 1 & Others,Retired,29.0,Success
ULA,"SLC-17A, Cape Canaveral AFS, Florida, USA",17-08-2009,10:35:00,Delta II 7925,GPS IIRM-8,Retired,153.25925925925927,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",21-08-2009,22:09:00,Ariane 5 ECA,JCSAT-12 & Optus D3,Active,200.0,Success
KARI,"LC-1, Naro Space Center, South Korea",25-08-2009,8:00:00,Naro-1,STSAT-2A,Retired,108.84232047397124,Failure
NASA,"LC-39A, Kennedy Space Center, Florida, USA",28-08-2009,3:59:00,Space Shuttle Discovery,STS-128,Retired,450.0,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",08-09-2009,21:35:00,Atlas V 401,PAN,Active,109.0,Success
MHI,"LA-Y2, Tanegashima Space Center, Japan",10-09-2009,17:01:00,H-IIB,HTV-1,Retired,112.5,Success
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",23-09-2009,6:21:00,PSLV-CA,Oceansat-2 & Rideshares,Active,21.0,Success
ULA,"SLC-17B, Cape Canaveral AFS, Florida, USA",25-09-2009,12:20:00,Delta II 7920-10C,STSS Demo,Retired,153.25925925925927,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",01-10-2009,21:59:00,Ariane 5 ECA,Amazonas 2 & COMSATBw-1,Active,200.0,Success
ULA,"SLC-2W, Vandenberg AFB, California, USA",08-10-2009,18:51:00,Delta II 7920-10C,WorldView-2,Retired,153.25925925925927,Success
ULA,"SLC-3E, Vandenberg AFB, California, USA",18-10-2009,16:12:00,Atlas V 401,DMSP-5D3-F18,Active,109.0,Success
NASA,"LC-39B, Kennedy Space Center, Florida, USA",28-10-2009,15:30:00,Ares 1-X,Ares 1-X Test Flight,Retired,450.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",29-10-2009,20:00:00,Ariane 5 ECA,NSS-12 & Thor-6,Active,200.0,Success
Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia",02-11-2009,1:50:00,Rokot/Briz KM,SMOS and Proba-2,Retired,41.8,Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA",16-11-2009,19:28:00,Space Shuttle Atlantis,STS-129,Retired,450.0,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",23-11-2009,6:55:00,Atlas V 431,Intersat 14,Retired,130.0,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan",28-11-2009,1:21:00,H-IIA 202,IGS-Optical 3,Active,90.0,Success
Land Launch,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",30-11-2009,21:00:00,Zenit-3 SLB,Intelsat 15,Retired,108.84232047397124,Success
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",06-12-2009,1:47:00,"Delta IV Medium+ (5,4)",WGS-3,Retired,153.25925925925927,Success
ULA,"SLC-2W, Vandenberg AFB, California, USA",14-12-2009,14:09:00,Delta II 7320-10C,WISE,Retired,153.25925925925927,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",18-12-2009,16:26:00,Ariane 5 GS,Helios 2B,Retired,140.87596899224806,Success
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",03-02-2010,3:45:00,Soyuz U,Soyuz-U,Retired,29.581,Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA",08-02-2010,9:14:00,Space Shuttle Endeavour,STS-130,Retired,450.0,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",11-02-2010,15:23:00,Atlas V 401,SDO,Active,109.0,Success
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",04-03-2010,23:57:00,"Delta IV Medium+ (4,2)",GOES 15,Retired,164.0,Success
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",02-04-2010,4:04:00,Soyuz FG,Soyuz TMA-18,Retired,29.581,Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA",05-04-2010,10:21:00,Space Shuttle Discovery,STS-131,Retired,450.0,Success
Kosmotras,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",08-04-2010,13:57:00,Dnepr,CryoSat-2,Retired,29.0,Success
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",15-04-2010,10:57:00,GSLV Mk II,GSAT-4,Active,47.0,Failure
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",22-04-2010,23:52:00,Atlas V 501,OTV-1,Retired,120.0,Success
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",27-04-2010,1:05:00,Cosmos-3M (11K65M),Cosmos 2463,Retired,36.57038461538461,Success
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",28-04-2010,17:15:00,Soyuz U,Progress M-05M,Retired,29.581,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan",10-05-2010,21:58:00,H-IIA 202,"Akatsuki, IKAROS & Others",Active,90.0,Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA",14-05-2010,18:20:00,Space Shuttle Atlantis,STS-132,Retired,450.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",21-05-2010,22:01:00,Ariane 5 ECA,Astra 3B  & COMSATBw-2,Active,200.0,Success
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",28-05-2010,3:00:00,"Delta IV Medium+ (4,2)",GPS IIF-1,Retired,164.0,Success
Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia",02-06-2010,1:59:00,Rokot/Briz KM,SERVIS-2,Retired,41.8,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",04-06-2010,18:45:00,Falcon 9 v1.0,Flight 1,Retired,59.5,Success
KARI,"LC-1, Naro Space Center, South Korea",10-06-2010,8:01:00,Naro-1,STSAT-2B,Retired,108.84232047397124,Failure
Kosmotras,"Site 370/13, Yasny Cosmodrome, Russia",15-06-2010,14:42:00,Dnepr,Picard & Others,Retired,29.0,Success
Kosmotras,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",21-06-2010,2:14:00,Dnepr,TanDEM-X,Retired,29.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",26-06-2010,21:41:00,Ariane 5 ECA,"Arabsat-5A, COMS-1",Active,200.0,Success
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",12-07-2010,3:52:00,PSLV-CA,Cartosat-2B & Rideshares,Active,21.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",04-08-2010,20:45:00,Ariane 5 ECA,"Nilesat-201, Rascom-QAF 1R",Active,200.0,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",14-08-2010,11:07:00,Atlas V 531,AEHF-1,Active,140.0,Success
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia",08-09-2010,3:30:00,Rokot/Briz KM,"Cosmos 2467, 2468 and Goniets-M 12",Retired,41.8,Success
ULA,"SLC-3E, Vandenberg AFB, California, USA",21-09-2010,4:03:00,Atlas V 501,NROL-41,Retired,120.0,Success
Northrop,"SLC-8, Vandenberg AFB, California, USA",26-09-2010,4:41:00,Minotaur IV,SBSS,Active,46.0,Success
VKS RF,"Site 16/2, Plesetsk Cosmodrome, Russia",30-09-2010,17:01:00,Molniya-M /Block 2BL,Cosmos 2469,Retired,36.57038461538461,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",28-10-2010,23:51:00,Ariane 5 ECA,"Eutelsat W3B, BSAT-3B",Active,200.0,Success
ULA,"SLC-2W, Vandenberg AFB, California, USA",06-11-2010,2:20:00,Delta II 7420-10C,COSMO-4,Retired,153.25925925925927,Success
Northrop,"LP-1, Pacific Spaceport Complex, Alaska, USA",20-11-2010,1:25:00,Minotaur IV,STP-S26,Active,46.0,Success
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",21-11-2010,22:58:00,Delta IV Heavy,NROL-32,Active,350.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",26-11-2010,18:39:00,Ariane 5 ECA,"Intelsat 17, HYLAS-1",Active,200.0,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",08-12-2010,15:43:00,Falcon 9 v1.0,COTS-1,Retired,59.5,Success
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",25-12-2010,10:34:00,GSLV Mk I,GSAT-5P,Retired,47.0,Failure
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",29-12-2010,21:27:00,Ariane 5 ECA,"Koreasat 6, Hispasat-1E",Active,200.0,Success
Roscosmos,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",20-01-2011,12:29:00,Zenit-3 SLBF,Elektro-L nâ Â­1,Retired,29.581,Success
ULA,"SLC-6, Vandenberg AFB, California, USA",20-01-2011,21:10:00,Delta IV Heavy,NROL-49,Active,350.0,Success
MHI,"LA-Y2, Tanegashima Space Center, Japan",22-01-2011,5:37:00,H-IIB,HTV-2,Retired,112.5,Success
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia",01-02-2011,14:00:00,Rokot/Briz KM,Cosmos 2470,Retired,41.8,Partial Failure
Northrop,"SLC-8, Vandenberg AFB, California, USA",06-02-2011,12:26:00,Minotaur I,NROL-66,Active,40.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",15-02-2011,22:13:00,Ariane 5 ES,Johannes Kepler ATV,Retired,140.87596899224806,Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA",24-02-2011,21:53:00,Space Shuttle Discovery,STS-133,Retired,450.0,Success
Northrop,"SLC-576E, Vandenberg AFB, California, USA",04-03-2011,10:09:00,Minotaur C (Taurus),"Glory, KySat-1, Hermes, and Explorer-1 [PRIME]",Active,45.0,Failure
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",05-03-2011,22:46:00,Atlas V 501,OTV-2,Retired,120.0,Success
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",11-03-2011,22:38:00,"Delta IV Medium+ (4,2)",NROL-27,Retired,164.0,Success
ULA,"SLC-3E, Vandenberg AFB, California, USA",15-04-2011,4:24:00,Atlas V 411,NROL-34,Retired,115.0,Success
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",20-04-2011,4:42:00,PSLV-G,ResourceSat-2 & X-Sat & YouthSat,Retired,25.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",22-04-2011,21:37:00,Ariane 5 ECA,"Yahsat 1A, Intelsat 28 (New Dawn)",Active,200.0,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",07-05-2011,18:10:00,Atlas V 401,SBIRS GEO-1,Active,109.0,Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA",16-05-2011,12:56:00,Space Shuttle Endeavour,STS-134,Retired,450.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",20-05-2011,20:38:00,Ariane 5 ECA,"ST-2, GSAT-8",Active,200.0,Success
ULA,"SLC-2W, Vandenberg AFB, California, USA",10-06-2011,14:20:00,Delta II 7320-10C,SAC-D,Retired,153.25925925925927,Success
Northrop,"LP-0B, Wallops Flight Facility, Virginia, USA",30-06-2011,3:09:00,Minotaur I,ORS-1,Active,40.0,Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA",08-07-2011,15:29:00,Space Shuttle Atlantis,STS-135,Retired,450.0,Success
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",15-07-2011,11:18:00,PSLV-XL,GSAT-12,Active,31.0,Success
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",16-07-2011,6:41:00,"Delta IV Medium+ (4,2)",GPS IIF-2,Retired,164.0,Success
Roscosmos,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",18-07-2011,2:31:00,Zenit-3 SLBF,Spektr-R,Retired,29.581,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",05-08-2011,16:25:00,Atlas V 551,Juno,Active,153.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",06-08-2011,22:52:00,Ariane 5 ECA,"Astra 1N, BSAT-3C (JCSAT-110R)",Active,200.0,Success
Kosmotras,"Site 370/13, Yasny Cosmodrome, Russia",17-08-2011,7:12:00,Dnepr,Sich 2 & Others,Retired,29.0,Success
ULA,"SLC-17B, Cape Canaveral AFS, Florida, USA",10-09-2011,13:08:00,Delta II 7920H-10C,GRAIL,Retired,153.25925925925927,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan",11-09-2011,11:17:00,H-IIA 202,Michibiki 1,Active,90.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",21-09-2011,21:38:00,Ariane 5 ECA,"Arabsat-5C, SES-2",Active,200.0,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan",23-09-2011,4:36:00,H-IIA 202,IGS-Optical 4,Active,90.0,Success
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",24-09-2011,20:17:00,Zenit-3 SL,Atlantic Bird 7,Retired,108.84232047397124,Success
Northrop,"LP-1, Pacific Spaceport Complex, Alaska, USA",27-09-2011,15:49:00,Minotaur IV,TacSat-4,Active,46.0,Success
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",29-09-2011,21:16:00,Long March 2F/T,Tiangong-1,Active,39.13066945606695,Success
Land Launch,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",05-10-2011,21:00:00,Zenit-3 SLB,Intelsat 18,Retired,108.84232047397124,Success
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",12-10-2011,5:31:00,PSLV-CA,Megha-Tropiques & Rideshares,Active,21.0,Success
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",21-10-2011,7:30:00,Soyuz ST-B/Fregat-MT,Galileo IOV FM01-FM02,Active,30.0,Success
ULA,"SLC-2W, Vandenberg AFB, California, USA",28-10-2011,9:48:00,Delta II 7920-10C,Suomi NPP / ELaNa III,Retired,153.25925925925927,Success
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",31-10-2011,21:58:00,Long March 2F/G,Shenzhou 8,Active,39.13066945606695,Success
Roscosmos,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",08-11-2011,20:16:00,Zenit-2 FG,Fobos-Grunt & Yinghuo 1,Retired,29.581,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",26-11-2011,15:02:00,Atlas V 541,Mars Science Laboratory,Active,145.0,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan",12-12-2011,1:21:00,H-IIA 202,IGS-Radar 3,Active,90.0,Success
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",17-12-2011,2:03:00,Soyuz ST-A/Fregat,"Pl??iades 1A, SSOT, Elisa",Active,80.0,Success
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",20-01-2012,0:38:00,"Delta IV Medium+ (5,4)",WGS-4,Retired,153.25925925925927,Success
ESA,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",13-02-2012,10:00:00,Vega,"Lares, AlmaSat-1 & 7 cubesats",Active,37.0,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",24-02-2012,22:15:00,Atlas V 551,MUOS-1,Active,153.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",23-03-2012,4:34:00,Ariane 5 ES,Edoardo Amaldi ATV,Retired,140.87596899224806,Success
ULA,"SLC-6, Vandenberg AFB, California, USA",03-04-2012,23:12:00,"Delta IV Medium+ (5,2)",NROL-25,Retired,153.25925925925927,Success
KCST,"Pad 1, Sohae Satellite Launching Station, North Korea",12-04-2012,22:38:00,Unha-3,KwangmyÂÂngsÂÂng-3,Active,108.84232047397124,Failure
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",26-04-2012,0:17:00,PSLV-XL,RISAT-1,Active,31.0,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",04-05-2012,18:42:00,Atlas V 531,AEHF-2,Active,140.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",15-05-2012,22:13:00,Ariane 5 ECA,"JCSAT-13, Vinasat-2",Active,200.0,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan",17-05-2012,16:39:00,H-IIA 202,"Shizuku, KOMPSAT 3 & Others",Active,90.0,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",22-05-2012,7:44:00,Falcon 9 v1.0,COTS-2+,Retired,59.5,Success
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",01-06-2012,5:22:00,Zenit-3 SL,Intelsat-19,Retired,108.84232047397124,Success
Northrop,"Stargazer, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",13-06-2012,16:00:00,Pegasus XL,NuSTAR,Active,40.0,Success
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",16-06-2012,10:37:00,Long March 2F/G,Shenzhou 9,Active,39.13066945606695,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",20-06-2012,12:28:00,Atlas V 401,NROL-38,Active,109.0,Success
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",29-06-2012,13:15:00,Delta IV Heavy,NROL-15,Active,350.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",05-07-2012,21:36:00,Ariane 5 ECA,"EchoStar XVII, MSG-3",Active,200.0,Success
MHI,"LA-Y2, Tanegashima Space Center, Japan",21-07-2012,2:06:00,H-IIB,HTV-3,Retired,112.5,Success
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia",28-07-2012,1:35:00,Rokot/Briz KM,Cosmos 2481 & Goniets-M 13 and 15,Retired,41.8,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",02-08-2012,20:54:00,Ariane 5 ECA,"Intelsat 20, HYLAS 2",Active,200.0,Success
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",19-08-2012,6:54:00,Zenit-3 SL,Intelsat-21,Retired,108.84232047397124,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",30-08-2012,8:05:00,Atlas V 401,Van Allen Probes (RBSP),Active,109.0,Success
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",09-09-2012,4:23:00,PSLV-CA,SPOT-6 & mRESINS & PROITERES,Active,21.0,Success
ULA,"SLC-3E, Vandenberg AFB, California, USA",13-09-2012,21:39:00,Atlas V 401,NROL-36,Active,109.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",28-09-2012,21:18:00,Ariane 5 ECA,"Astra 2F, GSAT-10",Active,200.0,Success
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",04-10-2012,12:10:00,"Delta IV Medium+ (4,2)",GPS IIF-3,Retired,164.0,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",08-10-2012,0:35:00,Falcon 9 v1.0,CRS-1,Retired,59.5,Partial Failure
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",12-10-2012,15:15:00,Soyuz ST-B/Fregat-MT,Galileo IOV FM03-FM04,Active,30.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",10-11-2012,21:05:00,Ariane 5 ECA,"Eutelsat 21B, Star One C3",Active,200.0,Success
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",02-12-2012,2:02:00,Soyuz ST-A/Fregat,Pl??iades 1B,Active,80.0,Success
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",03-12-2012,20:43:00,Zenit-3 SL,Eutelsat-70B,Retired,108.84232047397124,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",11-12-2012,18:03:00,Atlas V 501,OTV-3,Retired,120.0,Success
KCST,"Pad 1, Sohae Satellite Launching Station, North Korea",12-12-2012,0:49:00,Unha-3,KwangmyÂÂngsÂÂng-3 (Unit 2),Active,108.84232047397124,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",19-12-2012,21:49:00,Ariane 5 ECA,"Skynet 5D, Mexsat-3",Active,200.0,Success
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia",15-01-2013,16:24:00,Rokot/Briz KM,Cosmos 2482 to 2484,Retired,41.8,Partial Failure
MHI,"LA-Y1, Tanegashima Space Center, Japan",27-01-2013,4:40:00,H-IIA 202,IGS-Optical 5V & IGS-Radar 4,Active,90.0,Success
KARI,"LC-1, Naro Space Center, South Korea",30-01-2013,7:00:00,Naro-1,STSAT-2C,Retired,108.84232047397124,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",31-01-2013,1:48:00,Atlas V 401,TDRS-K,Active,109.0,Success
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",01-02-2013,6:55:00,Zenit-3 SL,Intelsat-27,Retired,108.84232047397124,Failure
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",07-02-2013,21:36:00,Ariane 5 ECA,"Amazonas-3, Azerspace-1 (Africasat-1A)",Active,200.0,Success
ULA,"SLC-3E, Vandenberg AFB, California, USA",11-02-2013,18:02:00,Atlas V 401,Landsat 8,Active,109.0,Success
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",25-02-2013,12:31:00,PSLV-CA,SARAL & Rideshares,Active,21.0,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",01-03-2013,15:10:00,Falcon 9 v1.0,CRS-2,Retired,59.5,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",19-03-2013,21:21:00,Atlas V 401,SBIRS GEO-2,Active,109.0,Success
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",21-04-2013,21:00:00,Antares 110,Antares A-ONE,Retired,80.0,Success
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",07-05-2013,2:06:00,Vega,"Proba-V, VNREDSat-1A & ESTCube-1",Active,37.0,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",15-05-2013,21:38:00,Atlas V 401,GPS IIF-4,Active,109.0,Success
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",25-05-2013,0:27:00,"Delta IV Medium+ (5,4)",WGS-5,Retired,153.25925925925927,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",05-06-2013,21:52:00,Ariane 5 ES,Albert Einstein ATV,Retired,140.87596899224806,Success
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",11-06-2013,9:38:00,Long March 2F/G,Shenzhou 10,Active,39.13066945606695,Success
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",25-06-2013,19:27:00,Soyuz ST-B/Fregat-MT,O3b FM01-FM02/FM04-FM05,Active,30.0,Success
VKS RF,"Site 175/59, Baikonur Cosmodrome, Kazakhstan",27-06-2013,16:53:00,Strela,Cosmos 2487,Retired,36.57038461538461,Success
Northrop,"Stargazer, Vandenberg AFB, California, USA",28-06-2013,2:27:00,Pegasus XL,IRIS,Active,40.0,Success
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",01-07-2013,18:11:00,PSLV-XL,IRNSS-1A,Active,31.0,Success
VKS RF,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",02-07-2013,2:38:00,Proton-M/DM-3,"Cosmos 2488, 2489 & 2490",Active,65.0,Failure
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",19-07-2013,13:00:00,Atlas V 551,MUOS-2,Active,153.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",25-07-2013,19:54:00,Ariane 5 ECA,"Alphasat I-XL, INSAT-3D",Active,200.0,Success
MHI,"LA-Y2, Tanegashima Space Center, Japan",03-08-2013,19:48:00,H-IIB,HTV-4,Retired,112.5,Success
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",08-08-2013,0:29:00,"Delta IV Medium+ (5,4)",WGS-6,Retired,153.25925925925927,Success
Kosmotras,"Site 370/13, Yasny Cosmodrome, Russia",22-08-2013,14:39:00,Dnepr,KompSat-5,Retired,29.0,Success
ULA,"SLC-6, Vandenberg AFB, California, USA",28-08-2013,18:03:00,Delta IV Heavy,NROL-65,Active,350.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",29-08-2013,20:30:00,Ariane 5 ECA,"Eutelsat 25B/Es'hail 1, GSAT-7",Active,200.0,Success
Land Launch,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",31-08-2013,20:05:00,Zenit-3 SLB,AMOS 4,Retired,108.84232047397124,Success
Northrop,"LP-0B, Wallops Flight Facility, Virginia, USA",07-09-2013,3:27:00,Minotaur V,LADEE,Active,55.0,Success
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia",11-09-2013,23:23:00,Rokot/Briz KM,"Goniets-M 14, 16 and 17",Retired,41.8,Success
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",13-09-2013,14:58:00,Antares 110,CRS Orb-D1,Retired,80.0,Success
JAXA,"Mu Pad, Uchinoura Space Center, Japan",14-09-2013,5:00:00,Epsilon Demo,SPRINT-A,Retired,51.75,Success
